id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,date_month,date_year,age,coordinates,distance
8691370500,751000.0,3,2.5,2840,6854,2,0,0,3,9,2840,0.0,2002,0,98075,47.6006,-121.978,2840,7398,3,2015,18,"(47.6006, -121.978)",26.06328917562267
7147600225,320000.0,6,2.75,2410,10763,1,0,0,5,7,1310,1100.0,1957,0,98188,47.4429,-122.28200000000001,1310,10746,11,2014,63,"(47.4429, -122.28200000000001)",21.00904147464953
4021100095,290000.0,4,1.75,1820,22043,2,0,0,4,7,1820,0.0,1918,0,98155,47.7606,-122.28,1880,19961,1,2015,102,"(47.7606, -122.28)",14.89611120063831
7524000280,250000.0,4,2.0,1470,7412,1,0,0,3,7,1470,0.0,1967,0,98198,47.3702,-122.318,1390,7825,10,2014,53,"(47.3702, -122.318)",28.86868646066091
3205200430,423000.0,3,1.75,1100,10005,1,0,0,5,7,1100,0.0,1964,0,98056,47.5374,-122.17299999999999,1340,9709,4,2015,56,"(47.5374, -122.17299999999999)",15.235975708242467
7922720250,601002.0,4,2.5,2050,8094,1,0,0,3,8,1050,1000.0,1976,0,98052,47.6614,-122.13799999999999,1990,9020,5,2015,44,"(47.6614, -122.13799999999999)",14.297532517561427
3644100095,352900.0,2,1.5,1240,1892,2,0,0,3,7,1240,0.0,2002,0,98144,47.5915,-122.295,1220,1740,2,2015,18,"(47.5915, -122.295)",4.7479346642375955
3425079088,509950.0,3,2.5,2210,70567,2,0,3,3,9,2210,0.0,1995,0,98014,47.6087,-121.895,2000,73616,8,2014,25,"(47.6087, -121.895)",32.16489192511334
8730000250,360000.0,2,1.75,1340,1050,3,0,0,3,8,1340,0.0,2009,0,98133,47.7053,-122.34299999999999,1340,1090,2,2015,11,"(47.7053, -122.34299999999999)",8.527766497378645
2581900235,1080000.0,4,2.75,2580,8100,2,0,1,4,8,1780,800.0,1964,0,98040,47.5387,-122.215,2840,10006,11,2014,56,"(47.5387, -122.215)",12.970241444582031
3793500920,349950.0,3,2.5,2390,6441,2,0,0,3,7,2390,0.0,2002,0,98038,47.3659,-122.029,2180,7346,7,2014,18,"(47.3659, -122.029)",36.72761520026445
2472920780,395000.0,4,2.5,2250,6840,2,0,0,3,9,2250,0.0,1987,0,98058,47.4398,-122.15100000000001,2480,7386,11,2014,33,"(47.4398, -122.15100000000001)",24.760533090119782
8860200010,273500.0,3,1.5,2000,15265,1,0,0,3,8,1540,460.0,1967,0,98032,47.387,-122.281,1920,15265,1,2015,53,"(47.387, -122.281)",27.181842734640007
6823100225,700000.0,4,1.75,1870,6000,1,0,0,5,8,1670,200.0,1949,0,98199,47.6435,-122.399,1710,6000,4,2015,71,"(47.6435, -122.399)",5.894664598536064
6669070080,699000.0,3,2.5,2370,10968,2,0,0,4,9,2370,0.0,1985,0,98033,47.6679,-122.17200000000001,2380,8144,4,2015,35,"(47.6679, -122.17200000000001)",12.07861633993499
7214810050,537000.0,4,2.25,2640,8800,1,0,0,3,8,1620,1020.0,1980,0,98072,47.7552,-122.148,2500,11700,4,2015,40,"(47.7552, -122.148)",19.130914338124736
3791500050,405000.0,3,1.5,1240,9975,1,0,0,3,6,1240,0.0,1977,0,98024,47.5667,-121.905,1390,10735,4,2015,43,"(47.5667, -121.905)",32.11803094948861
4340610080,269500.0,2,1.0,800,1200,2,0,0,3,7,800,0.0,1999,0,98103,47.6969,-122.34700000000001,806,1200,8,2014,21,"(47.6969, -122.34700000000001)",7.674614436043519
7686203620,260000.0,4,2.5,2050,12500,1,0,0,3,7,1300,750.0,1965,0,98198,47.42,-122.319,1790,7900,9,2014,55,"(47.42, -122.319)",23.330661156033944
2013800095,266750.0,3,2.25,1650,10000,2,0,0,3,7,1650,0.0,1988,0,98198,47.3862,-122.315,1420,10000,9,2014,32,"(47.3862, -122.315)",27.093785563110437
4030100005,1800000.0,5,3.75,4320,39094,2,1,4,3,8,4320,0.0,1938,0,98155,47.7519,-122.27600000000001,1920,7750,12,2014,82,"(47.7519, -122.27600000000001)",14.025273452723361
8931100095,779000.0,2,2.25,2130,5920,1,0,0,3,8,1830,300.0,1950,0,98115,47.6792,-122.275,2130,7192,8,2014,70,"(47.6792, -122.275)",6.565001768539056
1954630080,500000.0,3,2.5,2840,48716,1,0,3,3,9,1870,970.0,1994,0,98014,47.6832,-121.915,2710,43676,6,2014,26,"(47.6832, -121.915)",31.129929658997508
3361402066,365000.0,4,1.75,3080,32997,1,0,0,4,7,3080,0.0,1950,0,98168,47.49800000000001,-122.321,1980,5711,4,2015,70,"(47.49800000000001, -122.321)",14.656279813593047
579000595,724000.0,2,1.0,1560,5000,1,0,1,4,7,1560,0.0,1942,0,98117,47.7006,-122.38600000000001,2620,5400,9,2014,78,"(47.7006, -122.38600000000001)",9.177994370353579
7701960250,890000.0,4,2.75,3220,15467,2,0,0,3,11,3220,0.0,1994,0,98077,47.7128,-122.083,3670,16641,8,2014,26,"(47.7128, -122.083)",20.20184319760428
1250200595,431000.0,4,2.5,1450,3600,1,0,0,3,7,1250,200.0,1902,0,98144,47.5985,-122.29799999999999,1680,3600,7,2014,118,"(47.5985, -122.29799999999999)",3.952846019812038
2632000080,242000.0,2,1.0,960,21850,1,0,0,3,6,960,0.0,1947,0,98032,47.4122,-122.26700000000001,1020,21850,7,2014,73,"(47.4122, -122.26700000000001)",24.55874863528386
9323000010,415000.0,4,2.5,2670,8279,2,0,0,3,7,2670,0.0,1999,0,98148,47.4292,-122.32799999999999,2290,7504,4,2015,21,"(47.4292, -122.32799999999999)",22.308891808582494
3052700225,727160.0,7,3.75,2310,5000,2,0,0,3,8,2310,0.0,1984,0,98117,47.6781,-122.376,1360,1552,8,2014,36,"(47.6781, -122.376)",6.678615981526246
3459900305,1110000.0,4,3.25,3520,19354,1,0,2,4,9,2010,1510.0,1978,0,98006,47.5572,-122.147,2630,19354,12,2014,42,"(47.5572, -122.147)",15.47111924020764
3530410020,265000.0,2,1.75,1090,3272,1,0,0,5,8,1090,0.0,1970,0,98198,47.3794,-122.32,1160,5475,1,2015,50,"(47.3794, -122.32)",27.844159983876647
461005435,519000.0,3,1.75,2000,5680,1,0,0,4,7,1080,920.0,1903,0,98117,47.6805,-122.366,1230,4535,2,2015,117,"(47.6805, -122.366)",6.492714568873927
8851500050,262000.0,4,1.5,1840,9009,2,0,0,3,7,1840,0.0,1965,0,98198,47.40600000000001,-122.318,1390,8025,1,2015,55,"(47.40600000000001, -122.318)",24.888291513683576
4094800190,1190000.0,4,2.5,3160,13194,2,0,0,5,10,3160,0.0,1965,0,98040,47.5472,-122.23299999999999,3490,13194,6,2014,55,"(47.5472, -122.23299999999999)",11.398072739968548
2025701190,295000.0,3,1.75,1520,6559,1,0,0,4,7,1170,350.0,1992,0,98038,47.35,-122.037,1520,6095,5,2015,28,"(47.35, -122.037)",37.81213633144163
226059120,615000.0,3,1.75,2110,56192,1,0,0,3,7,1480,630.0,1978,0,98072,47.7701,-122.13799999999999,2570,46609,1,2015,42,"(47.7701, -122.13799999999999)",20.85794103376376
1818800235,1100000.0,4,2.75,3410,7750,1,0,4,5,8,1710,1700.0,1958,0,98116,47.5718,-122.406,3080,8525,9,2014,62,"(47.5718, -122.406)",8.962226036995718
3905080250,575000.0,4,2.5,2630,6247,2,0,0,3,8,2630,0.0,1992,0,98029,47.5662,-122.0,2130,4668,9,2014,28,"(47.5662, -122.0)",25.230551502479145
3126049415,388000.0,3,1.75,1350,2325,3,0,0,3,7,1350,0.0,1999,0,98103,47.6965,-122.35,1520,1652,4,2015,21,"(47.6965, -122.35)",7.687396218168786
1245000500,750500.0,4,2.5,2860,9159,1,0,0,4,8,1530,1330.0,1989,0,98033,47.6923,-122.2,2070,8680,11,2014,31,"(47.6923, -122.2)",11.53919029432704
2924069132,527500.0,3,1.75,2310,78844,1,0,0,3,8,1760,550.0,1977,0,98027,47.5406,-122.066,2830,6230,5,2014,43,"(47.5406, -122.066)",21.677331944779606
922069169,503000.0,3,2.0,2590,108900,2,0,0,3,8,1980,610.0,1988,0,98038,47.4088,-122.055,3170,108900,5,2014,32,"(47.4088, -122.055)",31.76342373554029
5015000346,1050000.0,4,3.5,3500,4000,2,0,0,3,10,2560,940.0,2000,0,98112,47.628,-122.29899999999999,1910,4000,11,2014,20,"(47.628, -122.29899999999999)",1.8096072292484124
8122101440,325000.0,2,1.0,800,7260,1,0,0,3,7,800,0.0,1953,0,98126,47.5359,-122.367,1010,7440,7,2014,67,"(47.5359, -122.367)",10.95034666628028
6413600285,402000.0,3,1.75,1580,6127,1,0,0,5,7,1580,0.0,1947,0,98125,47.7192,-122.32,1500,6128,8,2014,73,"(47.7192, -122.32)",9.943377495351472
6145601995,370000.0,3,1.5,1560,6774,1,0,0,4,6,1060,500.0,1927,0,98133,47.7024,-122.35,1320,3844,9,2014,93,"(47.7024, -122.35)",8.322108091136872
1214000080,329950.0,3,1.0,1750,7800,1,0,0,4,7,1150,600.0,1956,0,98166,47.4596,-122.34299999999999,1750,7560,6,2014,64,"(47.4596, -122.34299999999999)",18.984845508091826
3361400980,135000.0,2,1.0,600,6120,1,0,0,3,5,600,0.0,1943,1989,98168,47.5,-122.31700000000001,1090,6120,5,2015,31,"(47.5, -122.31700000000001)",14.440140308795055
2826049260,482500.0,4,3.0,1630,7626,1,0,0,5,7,1110,520.0,1990,0,98125,47.7168,-122.30799999999999,1630,8082,6,2014,30,"(47.7168, -122.30799999999999)",9.738948031284885
1001200050,259000.0,4,1.5,1260,7248,1,0,0,5,7,1260,0.0,1955,0,98188,47.433,-122.292,1300,7732,9,2014,65,"(47.433, -122.292)",22.00660904620356
8732130680,210000.0,3,2.25,2140,9775,1,0,0,4,7,1470,670.0,1978,0,98023,47.306000000000004,-122.37899999999999,2050,8625,10,2014,42,"(47.306000000000004, -122.37899999999999)",36.25019521777658
1310430130,459000.0,4,2.75,2790,6600,2,0,0,3,9,2790,0.0,2000,0,98058,47.4362,-122.109,2900,6752,10,2014,20,"(47.4362, -122.109)",26.861585130180362
2380000190,375000.0,3,1.75,2530,35150,1,0,0,4,7,1800,730.0,1977,0,98042,47.3913,-122.12100000000001,2460,36386,7,2014,43,"(47.3913, -122.12100000000001)",30.553057533341843
123039626,295000.0,3,2.25,1330,7200,1,0,0,3,7,900,430.0,1974,0,98146,47.5102,-122.36399999999999,1380,9570,10,2014,46,"(47.5102, -122.36399999999999)",13.650009592951621
1257200290,910000.0,3,2.0,2700,6120,1,0,0,4,8,1350,1350.0,1962,0,98115,47.6731,-122.32700000000001,1700,4590,5,2014,58,"(47.6731, -122.32700000000001)",4.82406067247267
318900080,470000.0,4,1.0,1740,37238,1,0,0,4,7,1740,0.0,1932,0,98024,47.5651,-121.902,1810,18352,10,2014,88,"(47.5651, -121.902)",32.37711741574194
8118600080,565000.0,4,2.0,2070,7980,1,0,0,4,7,2070,0.0,1940,0,98146,47.5092,-122.38600000000001,1600,7980,2,2015,80,"(47.5092, -122.38600000000001)",14.218673083133112
2023049372,339950.0,4,2.25,2670,9040,1,0,0,3,8,2170,500.0,1955,0,98148,47.4666,-122.32600000000001,1880,2648,11,2014,65,"(47.4666, -122.32600000000001)",18.148433875605264
126059005,547000.0,5,3.0,2200,103237,1,0,0,3,7,1160,1040.0,1971,0,98072,47.7726,-122.111,2300,103237,1,2015,49,"(47.7726, -122.111)",22.44599859628116
6303401150,125000.0,2,1.0,810,8382,1,0,0,4,5,810,0.0,1942,0,98146,47.5033,-122.35799999999999,1040,8382,9,2014,78,"(47.5033, -122.35799999999999)",14.30919054420214
1732801150,2300000.0,4,4.75,3970,9778,2,0,2,4,11,3390,580.0,1928,0,98119,47.6312,-122.366,3970,8460,7,2014,92,"(47.6312, -122.366)",3.225979868145436
7893800250,348000.0,3,2.5,2370,7500,1,0,3,3,8,1620,750.0,1979,0,98198,47.4091,-122.331,1960,8062,4,2015,41,"(47.4091, -122.331)",24.54810629241705
1922059298,175000.0,3,1.0,1460,11880,1,0,0,2,7,1460,0.0,1961,0,98030,47.3762,-122.219,1310,9315,4,2015,59,"(47.3762, -122.219)",29.26121723544195
2391600950,439950.0,3,2.5,1770,2875,2,0,0,3,8,1770,0.0,1990,0,98116,47.5631,-122.397,1770,3833,5,2014,30,"(47.5631, -122.397)",9.262673263371608
3623029034,230000.0,3,1.0,1120,32250,1,0,0,4,6,1120,0.0,1934,0,98070,47.446999999999996,-122.48200000000001,1010,335289,3,2015,86,"(47.446999999999996, -122.48200000000001)",23.57171026914886
13001991,207000.0,3,2.5,1520,2550,2,0,0,3,7,1520,0.0,2005,0,98108,47.5245,-122.33,1460,2550,9,2014,15,"(47.5245, -122.33)",11.720609690605306
1156000250,320000.0,5,2.5,3020,21441,1,0,0,4,8,1510,1510.0,1978,0,98042,47.3392,-122.131,1610,16445,6,2014,42,"(47.3392, -122.131)",35.3879398629527
1326059182,1090000.0,5,3.25,5600,107157,2,0,0,3,10,3440,2160.0,1988,0,98072,47.7341,-122.102,3470,75794,4,2015,32,"(47.7341, -122.102)",20.20451427852573
3755500080,510000.0,4,1.5,1320,14250,1,0,0,4,7,1320,0.0,1954,0,98033,47.7016,-122.199,1720,14250,6,2014,66,"(47.7016, -122.199)",12.246054107667533
5042300095,730000.0,4,1.0,1870,4992,1,0,0,4,7,1670,200.0,1940,0,98199,47.6437,-122.396,2160,5239,10,2014,80,"(47.6437, -122.396)",5.683815092889125
7772800020,750000.0,3,3.75,2460,7630,1,0,0,5,8,1940,520.0,1976,0,98177,47.7147,-122.37299999999999,2000,7326,8,2014,44,"(47.7147, -122.37299999999999)",10.155696394879438
3629000080,237000.0,3,1.5,960,7400,1,0,0,3,7,960,0.0,1962,0,98198,47.3798,-122.306,1640,8060,4,2015,58,"(47.3798, -122.306)",27.828083621602122
5126210280,560000.0,3,2.5,3440,103672,2,0,0,3,9,3440,0.0,1990,0,98038,47.3895,-121.986,2710,112820,9,2014,30,"(47.3895, -121.986)",36.80540548367351
3062600050,745000.0,3,2.75,3010,12432,1,0,0,4,8,1890,1120.0,1970,0,98052,47.6392,-122.10799999999999,2500,12432,7,2014,50,"(47.6392, -122.10799999999999)",16.143742390416854
5493110080,1830000.0,3,3.75,6030,39317,2,0,0,3,11,4440,1590.0,1991,0,98004,47.6055,-122.21,4040,12333,8,2014,29,"(47.6055, -122.21)",8.890342321735098
2560801222,180000.0,3,2.25,1990,6350,2,0,0,3,7,1990,0.0,1967,0,98198,47.3822,-122.316,1220,6250,6,2014,53,"(47.3822, -122.316)",27.536922120495746
2560801222,309950.0,3,2.25,1990,6350,2,0,0,3,7,1990,0.0,1967,0,98198,47.3822,-122.316,1220,6250,11,2014,53,"(47.3822, -122.316)",27.536922120495746
2660500095,715000.0,4,1.0,1710,6050,1,0,0,3,7,1410,300.0,1913,0,98118,47.5569,-122.288,1560,4950,5,2015,107,"(47.5569, -122.288)",8.520430524062645
4083800345,620000.0,4,2.25,1890,4300,1,0,0,3,7,1350,540.0,1918,0,98103,47.6649,-122.337,1830,3800,4,2015,102,"(47.6649, -122.337)",4.0413969253493
587800130,330000.0,3,2.5,1990,9995,2,0,0,3,7,1990,0.0,1996,0,98198,47.383,-122.305,1680,7511,12,2014,24,"(47.383, -122.305)",27.476230901356775
8901000585,525000.0,4,1.75,1600,7400,1,0,0,3,7,1210,390.0,1973,0,98125,47.7111,-122.309,1640,7500,4,2015,47,"(47.7111, -122.309)",9.100736841580849
8650000250,611000.0,6,2.5,3820,53173,1,0,0,4,9,2040,1780.0,1974,0,98027,47.5209,-122.052,2510,15314,6,2014,46,"(47.5209, -122.052)",23.66209973036114
4137050130,294000.0,4,2.5,2210,8465,1,0,0,3,8,1490,720.0,1990,0,98092,47.2647,-122.221,2210,7917,6,2014,30,"(47.2647, -122.221)",41.31553343347869
3288300920,463000.0,3,1.75,2020,11095,1,0,0,4,7,1480,540.0,1975,0,98034,47.7351,-122.18299999999999,2030,10710,4,2015,45,"(47.7351, -122.18299999999999)",15.714265489780942
3374500290,320900.0,3,2.0,1770,7251,1,0,0,4,8,1770,0.0,1990,0,98031,47.4087,-122.17,2560,7210,7,2014,30,"(47.4087, -122.17)",27.13745418845368
1137400420,369950.0,4,2.5,2050,4502,2,0,0,3,7,2050,0.0,2005,0,98059,47.5002,-122.15,2480,4504,10,2014,15,"(47.5002, -122.15)",19.394718698722016
3222059130,565000.0,4,2.75,3130,139392,2,0,0,4,9,3130,0.0,1981,0,98030,47.3535,-122.19,2720,104544,6,2014,39,"(47.3535, -122.19)",32.307449875687084
3959400345,589500.0,4,1.5,3520,4933,1,0,0,4,8,2270,1250.0,1929,0,98108,47.5655,-122.315,1710,5400,3,2015,91,"(47.5655, -122.315)",7.174963133193042
3971701990,400000.0,4,1.75,1810,9750,2,0,0,4,7,1810,0.0,1977,0,98155,47.7681,-122.311,1570,10000,8,2014,43,"(47.7681, -122.311)",15.404478848684764
686530170,458000.0,3,2.25,2150,9900,1,0,0,3,8,1450,700.0,1977,0,98052,47.6647,-122.149,2170,9500,10,2014,43,"(47.6647, -122.149)",13.60000077718663
808300470,436000.0,4,2.5,2495,5751,2,0,0,3,7,2495,0.0,2002,0,98019,47.7243,-121.95700000000001,2490,6300,12,2014,18,"(47.7243, -121.95700000000001)",29.347562150577478
7129303180,310000.0,3,2.0,1290,6150,1,0,1,5,6,1290,0.0,1950,0,98118,47.5181,-122.257,1960,6150,10,2014,70,"(47.5181, -122.257)",13.370930596897024
8944460290,398000.0,5,2.5,3004,5700,2,0,0,3,9,3004,0.0,2006,0,98030,47.3801,-122.185,2665,5700,10,2014,14,"(47.3801, -122.185)",29.637293639203868
2128000050,625000.0,4,2.25,2070,7200,1,0,0,5,8,1390,680.0,1977,0,98033,47.696999999999996,-122.169,2110,8400,8,2014,43,"(47.696999999999996, -122.169)",13.741920452912355
4139910170,1010000.0,5,3.25,4050,35600,2,0,0,3,12,4050,0.0,1990,0,98006,47.5465,-122.12200000000001,4770,33880,12,2014,30,"(47.5465, -122.12200000000001)",17.69255352283704
8122100235,435000.0,2,1.0,960,6250,1,0,0,4,6,740,220.0,1940,0,98126,47.5378,-122.375,1090,6000,4,2015,80,"(47.5378, -122.375)",10.94818476348291
1117000050,250000.0,3,2.25,1900,9990,1,0,0,3,7,1300,600.0,1961,0,98003,47.3478,-122.29799999999999,1900,9990,3,2015,59,"(47.3478, -122.29799999999999)",31.413226732765473
5361700020,430000.0,3,1.5,1450,7316,1,0,0,3,7,1450,0.0,1961,0,98133,47.7725,-122.34899999999999,1440,7316,3,2015,59,"(47.7725, -122.34899999999999)",15.986382978081929
1315300095,790000.0,4,3.5,2720,3000,2,0,0,3,9,2250,470.0,2014,0,98136,47.5371,-122.38799999999999,1600,4600,8,2014,6,"(47.5371, -122.38799999999999)",11.402534754603055
5093300280,1680000.0,5,5.25,4830,18707,2,0,1,5,9,3930,900.0,1952,1998,98040,47.5858,-122.24700000000001,2880,10520,7,2014,22,"(47.5858, -122.24700000000001)",7.509965595125676
3438503214,250000.0,4,2.75,1920,7102,1,0,0,3,7,1130,790.0,1992,0,98106,47.538999999999994,-122.35600000000001,1830,6440,4,2015,28,"(47.538999999999994, -122.35600000000001)",10.39545277474636
2346800461,1120000.0,5,1.5,2540,6660,2,0,3,4,8,2340,200.0,1954,0,98136,47.5144,-122.39299999999999,2460,9000,6,2014,66,"(47.5144, -122.39299999999999)",13.864864075675591
1826049408,383900.0,3,1.5,1600,8040,1,0,0,4,7,1050,550.0,1965,0,98133,47.7471,-122.337,1810,7819,4,2015,55,"(47.7471, -122.337)",13.085212239311673
5468780020,330000.0,4,2.5,2210,5929,2,0,0,3,8,2210,0.0,2004,0,98042,47.35,-122.139,2200,5901,3,2015,16,"(47.35, -122.139)",34.04575924184442
1126059091,624000.0,3,2.5,2510,47044,1,0,0,4,7,1910,600.0,1975,0,98072,47.7531,-122.14,2510,42803,9,2014,45,"(47.7531, -122.14)",19.38004074675045
3010300415,383000.0,5,2.0,2280,5750,1,0,0,4,8,1140,1140.0,1951,0,98116,47.5672,-122.39,1780,5750,2,2015,69,"(47.5672, -122.39)",8.584340242382506
619079016,687000.0,4,3.25,4400,186846,2,0,0,4,9,4400,0.0,1993,0,98022,47.1593,-121.95700000000001,2280,186846,6,2014,27,"(47.1593, -121.95700000000001)",59.12763143737843
3449800010,558000.0,4,3.25,3160,8876,2,0,0,3,9,2460,700.0,1997,0,98056,47.5153,-122.178,2900,10000,3,2015,23,"(47.5153, -122.178)",16.7458423051346
1231000500,275000.0,3,2.0,1380,3500,2,0,0,3,7,1380,0.0,1971,0,98118,47.5558,-122.27,1620,3900,9,2014,49,"(47.5558, -122.27)",9.138014951654092
4191500130,687500.0,5,2.75,3320,10500,1,0,0,4,7,2020,1300.0,1963,0,98033,47.692,-122.166,1840,10425,7,2014,57,"(47.692, -122.166)",13.64134822073538
104550660,275000.0,3,2.5,1870,6821,2,0,0,3,7,1870,0.0,1989,0,98023,47.3065,-122.35799999999999,1970,6821,7,2014,31,"(47.3065, -122.35799999999999)",36.045507132832604
1769600066,700000.0,3,3.5,3030,11550,2,0,2,3,8,3030,0.0,1971,0,98146,47.5051,-122.381,2340,10560,12,2014,49,"(47.5051, -122.381)",14.532795628422011
3762900020,342500.0,2,1.75,1210,7507,1,0,0,3,7,1210,0.0,1982,0,98034,47.7078,-122.234,1840,7500,6,2014,38,"(47.7078, -122.234)",10.93793142060584
1626069253,483500.0,4,2.5,2740,45732,2,0,0,3,8,2740,0.0,1995,0,98077,47.74,-122.04799999999999,2080,43560,5,2014,25,"(47.74, -122.04799999999999)",23.956754168494943
3904100089,190000.0,3,1.75,1350,7370,1,0,0,4,6,1350,0.0,1912,0,98118,47.5336,-122.27799999999999,1440,6000,8,2014,108,"(47.5336, -122.27799999999999)",11.216832378295926
3904100089,300000.0,3,1.75,1350,7370,1,0,0,4,6,1350,0.0,1912,0,98118,47.5336,-122.27799999999999,1440,6000,3,2015,108,"(47.5336, -122.27799999999999)",11.216832378295926
1797500780,540000.0,3,2.0,1470,1691,2,0,0,3,8,1000,470.0,2007,0,98115,47.6743,-122.316,1660,4000,5,2014,13,"(47.6743, -122.316)",4.975883764186113
7614100080,140000.0,3,1.75,1270,8991,2,0,0,3,7,1270,0.0,1981,0,98042,47.3563,-122.149,1270,8993,2,2015,39,"(47.3563, -122.149)",33.10261275195929
87000006,275000.0,4,1.75,1680,19405,1,0,0,4,7,1560,120.0,1959,0,98055,47.4552,-122.20200000000001,2000,12900,4,2015,61,"(47.4552, -122.20200000000001)",21.434072006075915
8074200185,370000.0,3,2.75,2120,7650,1,0,0,4,7,2120,0.0,1958,0,98056,47.4923,-122.178,1180,7650,8,2014,62,"(47.4923, -122.178)",18.765363608948743
9310300185,227000.0,2,1.0,1040,9100,1,0,0,4,7,1040,0.0,1937,0,98133,47.7407,-122.34700000000001,1950,13228,3,2015,83,"(47.7407, -122.34700000000001)",12.46171655912749
1433100010,312000.0,4,1.0,1730,8706,1,0,0,4,7,1010,720.0,1962,0,98058,47.4586,-122.175,1369,8418,1,2015,58,"(47.4586, -122.175)",22.04077263009437
7129302555,260000.0,2,1.0,1410,5650,1,0,0,3,6,1410,0.0,1918,0,98118,47.5159,-122.258,1430,5650,10,2014,102,"(47.5159, -122.258)",13.571376418008802
809002705,797000.0,3,2.5,1370,1911,2,0,0,3,9,1370,0.0,1907,2011,98109,47.6375,-122.354,1630,2090,7,2014,9,"(47.6375, -122.354)",2.475630522383091
3026079005,640000.0,6,2.0,2840,228690,1,0,0,3,6,2720,120.0,1948,0,98019,47.7158,-121.96600000000001,2330,228690,10,2014,72,"(47.7158, -121.96600000000001)",28.389299642597024
2413910050,605000.0,4,1.75,3280,35160,1,0,0,3,7,2080,1200.0,1976,0,98053,47.6728,-122.061,2510,31331,2,2015,44,"(47.6728, -122.061)",20.199304653052774
8078550190,329950.0,3,2.25,2070,7995,1,0,0,3,7,1350,720.0,1987,0,98031,47.403,-122.175,1620,6799,3,2015,33,"(47.403, -122.175)",27.559651155024063
2225079030,180000.0,2,1.0,960,87991,1,0,0,3,5,960,0.0,1946,0,98014,47.63,-121.9,1940,392040,12,2014,74,"(47.63, -121.9)",31.698001047103237
2019200480,220000.0,3,2.25,1470,7518,1,0,0,3,7,1160,310.0,1985,0,98003,47.2725,-122.3,1720,8300,8,2014,35,"(47.2725, -122.3)",39.767624039924584
9274202005,723000.0,4,2.25,2430,4748,1,0,0,3,8,1630,800.0,1928,0,98116,47.5904,-122.389,2430,4748,7,2014,92,"(47.5904, -122.389)",6.608578228618938
3834500170,375000.0,3,1.75,1430,8412,1,0,0,4,7,1070,360.0,1928,0,98125,47.7218,-122.29899999999999,1490,8410,1,2015,92,"(47.7218, -122.29899999999999)",10.386560227998618
1223039242,388000.0,3,1.75,1760,9277,1,0,0,4,7,1760,0.0,1962,0,98146,47.4977,-122.35799999999999,1760,7650,1,2015,58,"(47.4977, -122.35799999999999)",14.921770042581395
7657600005,249950.0,5,2.0,1730,7375,1,0,0,4,6,1730,0.0,1944,0,98178,47.4953,-122.238,1550,7125,10,2014,76,"(47.4953, -122.238)",16.25884859718095
8963300005,390000.0,5,1.75,2290,7900,1,0,0,4,7,1190,1100.0,1965,0,98133,47.7577,-122.35799999999999,1870,8250,11,2014,55,"(47.7577, -122.35799999999999)",14.46109038264516
2287000280,705000.0,4,1.75,1690,11739,1,0,0,4,8,1690,0.0,1959,0,98040,47.552,-122.219,2300,11600,9,2014,61,"(47.552, -122.219)",11.647601378114345
686300420,590000.0,4,2.5,3220,7875,1,0,0,4,8,3220,0.0,1966,0,98008,47.62600000000001,-122.12,1600,7875,6,2014,54,"(47.62600000000001, -122.12)",15.218502988705072
9335400005,292000.0,4,1.75,2130,11097,1,0,0,3,7,1370,760.0,1952,0,98166,47.4629,-122.35600000000001,1850,11097,10,2014,68,"(47.4629, -122.35600000000001)",18.723011146205923
2321059093,506000.0,3,2.5,2100,213008,1,0,0,3,8,2100,0.0,1990,0,98092,47.2984,-122.14399999999999,1330,214315,8,2014,30,"(47.2984, -122.14399999999999)",39.2299630204759
7732410380,907500.0,4,2.5,2770,8642,2,0,0,4,9,2770,0.0,1987,0,98007,47.6599,-122.146,2670,9000,6,2014,33,"(47.6599, -122.146)",13.675804769163992
3625049088,2270000.0,4,3.25,4040,18916,1,0,0,4,9,4040,0.0,1954,0,98039,47.6155,-122.238,3000,18831,7,2014,66,"(47.6155, -122.238)",6.565911862577361
13001795,319500.0,4,2.75,2500,5100,1,0,0,4,7,1420,1080.0,1907,0,98108,47.523,-122.33200000000001,1430,5100,10,2014,113,"(47.523, -122.33200000000001)",11.894808861231484
1604602195,265000.0,5,1.75,1580,5292,1,0,0,3,6,980,600.0,1913,0,98118,47.5677,-122.29,1600,2976,2,2015,107,"(47.5677, -122.29)",7.335154363096663
1003400250,237000.0,3,1.0,1130,10650,1,0,0,3,7,1130,0.0,1954,0,98188,47.4363,-122.286,1320,10650,6,2014,66,"(47.4363, -122.286)",21.694813444116253
42000006,235000.0,5,1.0,1500,9282,1,0,0,5,6,1500,0.0,1966,0,98168,47.4702,-122.281,1520,9639,9,2014,54,"(47.4702, -122.281)",18.02449710562384
1193000380,740000.0,4,2.25,2230,6000,1,0,2,3,8,1810,420.0,1928,0,98199,47.6464,-122.391,2840,6000,3,2015,92,"(47.6464, -122.391)",5.418926888872272
6300500545,359000.0,3,1.5,1550,4980,1,0,0,3,7,1080,470.0,1978,0,98133,47.7035,-122.34,940,4980,7,2014,42,"(47.7035, -122.34)",8.293363196112423
